VIDEO_IDENTIFIER,USER_IDENTIFIER,ANIMATION,ADDED_TEXT,MUSICAL_SCORE,LANGUAGE_SPOKEN,LANGUAGE_OF_TEXT,EVENT_NUMBER,EVENT_CATEGORY,RELATION_TO_EVENT,AGREEMENT_ON_RELATION,AVG_ANNOTATOR_CONFIDENCE,NEG_CONFIRMATION,SET
23e88a7b1da5d9f10671a4258137b,5e375a9237974d129b58d23b3be90900,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
24183f8aab60e7475bb67876f383b83d,c8210cbe9747ea5d640c10be3443b804,N,N,N,Non-English,None,Ev102,Flash_Mob,Positive,Partial,1.5,N/A,Training
241c20737ef11b2b1e665311190b88a,1056987f12b95acdb923c8b74bd37cba,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
24292eccce534855dabcd74505ee8d8,ba9042e2c531e654d7d1d15e57d38526,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.67,N/A,Training
245d1010e9c2b9f97f3fc3a784fdfa8,6be55efc096fdf1503f5c3bbd2ef8842,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,2.67,N/A,Training
2460a32eb8a77793cad021822c3f2196,b28c2fa0924a78b8299c91d1d499e066,N,N,N,Non-English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
249d48f2782dc49fc564af638f7fdb,2171541cfcabe046b2cbf48b7c34e043,N,N,N,English,None,Ev104,Parade,Positive,Full,1.67,N/A,Training
24bdb2b31cb1d38231a832106791ed3,e36dcf28e6ef16eb86df8983b372907a,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
24ce5b7e6672fbff4bc9a4cf106b74,6394132157a8fe296ae0099250e239d8,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
255c12165613356cd3d1b8d321a0599a,1056987f12b95acdb923c8b74bd37cba,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
25bc95630c937cdf6e952503d91a78d,5121919cf7f0af9b5767a676f5798aa9,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
25c3b2ca4713f2c258d4552ed56bc8c1,6215ebc59ab3e1844f53a26b725a891d,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,1.67,N/A,Test
25c3e51b2eed59d17cdfd61384b9d,a949866dc735a428367ca807aff423e5,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
25d6e212bb5659323daea4105a4a1249,1b978e2f7fa5fba272f73b480e52752d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
25d810bf494e2f6d44d531f4f378d75,159320e1dd02a95f649a40756aea1c05,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
25ed80e57dffce289e178f69e816d664,f8bfab6662c7f449b3528ae9b7a817ab,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1.33,N/A,Test
2666301542d8dc943d1b2e69e8ba6224,0fcd03de8dd1f240c4f312fe47b12698,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
266d3852f2dc735216ed3b3044bbed,5996f81a530bcf62f9c635a6b46c9edc,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
267da2279428f29d18116a3c7cbd0,4373bb61d66757b6486141ee066d26d8,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.67,N/A,Test
269b97ca83742cdf50349eae386d31,60599eb89a002603be0095209771883f,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Training
26ac13ae4556a8efb8c41f709b3bae,330162c7969f9f9bf5ce9ee1a24818c9,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Training
26cbc2518198f6a2fdda6b5ab83fbaa2,de0757163384ff44e7a184e393dbb0c5,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
26eda48b8c7f996444cc2350c2b9d9,1056987f12b95acdb923c8b74bd37cba,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
276b999bc1edfc10fc9db26d39a0d9c0,8d64f3c5768a600b02647f9f5991381b,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
27739d50915be4b21093a2abd78af05e,f7bdd77714f3eb4c19e12024b485c514,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
27923bb85b19e212a5778f4c822e5b8,8afbd58700406da1af66cb034b465f8d,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
288ad559a0e2e342f5c63462941d974f,45a2ff499a6d7d28db231ef55c3a39ef,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,2.67,N/A,Test
288c2ee7fdeac2424513a7135e95d2,c0b5546de8dc445f513c5fa10965251c,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
28bce7d3dbfdcd2a2c6a573e5e5ca8,43c6f08cf64319d3d735fb99ae44f082,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
28cef20d678fa12405e97bf036b8,a19415a0078e76de0ad7591ecb3b5d2d,N,Y,Score_Only,English_&_Non-English,Non-English,Ev105,Person_Attempting_a_Board_Trick,Positive,Partial,3,N/A,Training
28d32e82156b56495df4cb337debab,16ec6e284812ef7b91358ec979112592,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
28f190577e51b51b4ff742707bb677f1,15eb6c1daffbedcf09bf17b7438e4a79,N,N,N,English,None,Ev104,Parade,Positive,Full,1.67,N/A,Test
29e8db7997d4d68adec2ca9856bb2b5,4cace61de2b3db802af91d48a1616f75,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
2a216030dacacf0aa16d8f3d2d68a9c,be6d4281433aa6c0fc015fe8b136550d,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
2a222cd6dcf1f94324a39d76edced41f,4c56edd7cd25a7a0726fb6f552f03786,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
2a371cac8489620c178954c822481b,64b22dfaac0bf7af1365c9ee390a4f1a,N,N,N,Non-English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
2a5859c11e93c5e53922f1b465e1ac7c,7e80235b35697667985a71a75774abf7,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
2a5e30c4345e1c6d8e5bff3c9c7d028,713ec1f70156643d27ab17b2ae66dff7,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Partial,2.5,N/A,Test
2a83327e41acf68a6c9ab4010d736cf,6321f43ee0f58c0f382cf59442f95a33,N,N,N,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
2a8da7cef3cf595e7cf41795a9d523,aef9775b745f65e2df8aad9d9dc1de62,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
2a9716598c8eea19d3ad2b7d9f4ccf8,c927ed1fbdaa73249d2b7023a920231e,N,N,Score_Only,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
2af447a7708da15c6e8dcb15852d57,1a1e34cdc75d2d5284b37ef22dd8d944,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
2af621524c02164651b2735eaf696c8,46086f7dcaac845d913dbcfa7e611f41,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,2,N/A,Training
2b51a2fa5dae1d75294de657de5535af,3026cfdfaab4303785cf3bd3b23c31be,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
2b5f52e651ee3b1ecca8028aed6682,a1f42bf964c0126bb14c961bf2434f9f,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
2b6e916c2f7c88f2c80b9b6f941d05d,4c85d4ae2c6dcc35c6228c4bdfc4eff9,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
2b9769894862d8bb3a7d55f1a6f5e3,5ee61050a8665d82c1b82087cda3acd0,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,1.67,N/A,Training
2b9f755d6a297793d9a3abc998c344d,39a5a6e2702345f4aaafe5871c7b202f,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
2bb79d2055b537669722ff8cc1467aa,a949866dc735a428367ca807aff423e5,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
2beb271f8c649636b54a27dfc0da8f,be6d4281433aa6c0fc015fe8b136550d,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
2c1a4843fdb77c7e9c7ac18851b338d,1a1e34cdc75d2d5284b37ef22dd8d944,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
2c32580724dc5498cb225632593598,81a01ebefb957de167a824b0a14e5a35,N,Y,N,English,English,Ev102,Flash_Mob,Positive,Partial,3,N/A,Training
2cb47288b542c49864da7c5dc4358,bace6fd9f1543c18e8d838d0e4326722,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
2cb977b0fe3bc565e3f5ffdd8ac0c770,9ab58649d14fd7cbd49058bd6caf1c7d,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.67,N/A,Training
2cd5a21b4ff772a31b991ba68da234e,a949866dc735a428367ca807aff423e5,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
2d2430f7b86c6b1dc17056899994d8ac,1c1335fc184e035a470a587e9c4114b1,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
2d555a9dc8caa1ceae46b8334adc2b6a,6e3f7fb830425e4ffbc3ed874267042a,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,1,N/A,Training
2d5afccfcb254725668a70fcc094cc,a1147f17fd1e9bccece28f14becdf49b,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
2d7518484c207332b4cedbaa028163,730ae8e71b1f0cbfcdcb21a74bc768e2,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
2dab4a75511943d1df5989a9353358b,9444373f13d207d18bf7e267fe75413e,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Partial,2.5,N/A,Training
2e35d1a8d50be217788b58746116954,4649d60cf5d7ca1224cb758ea3f19cce,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
2e596063857d8787b6a4d72ea5f1184b,c0b5546de8dc445f513c5fa10965251c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
2e952c7ef8c54a3d1920dab296e48f85,fc1a4d99944268ea209c8e50a25f325d,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
2eac10ef4d1ee6ab3d441c2f53e8d728,2888a669fcbc2c43947434d371c9f0e4,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
2efe260121580ffac9a376f34d7b4ed,b91eef77ea70a61d8605a897bb8c69f6,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Test
2f24b4bae289e50a8a3722e3d8bff78,51423fa8b8420b9dc03ae31cd7aedc81,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
2f349641ec80fabe12277585b67ca9c,89b996f6de57c419334292d7295e7b84,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Partial,2.5,N/A,Test
2f42f7976f17b47e173b4d9d9b3042c,4f6146aef974d0b92a13ac3a60f725aa,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
2f554192f275b36a6d3fdab12619749,a5f30696969f01c9e962335876e92e7a,N,N,N,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1,N/A,Training
2f63fdd183a1f6b3ef74bb68d5a47b7f,f5824d3aa014fb4175c838a7d6499953,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2.33,N/A,Training
2f64e7cf8daabd8f9b5479e57e74ac7,27519ba6022b60a65c49e861ba457d35,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
2f6c435aea6f46505fc3b4490bb25,ee54f32eec65ad31590ee8fb0d443821,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
2f77f45865da9669292fd7b99a296250,4dcc050733c892acfbc5094a3a369955,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
2f7ee6cbcc9fea450505e78fed5b3dc,400929a6ee0010ca85c85bfa8327cf8d,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
2f99fe4a41db9d8c6975a9a27dd9dde,9c55161002f1e173eef4bd0ea36975a5,N,N,N,Non-English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1,N/A,Training
2fa59e3aee6c84f49c13482c7b1362f,f439b9cea7c1f9fd54f935e8e281ee54,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
2fba0b66513bda872f6cc235aeb442e,18d75f8c42fed97f7817be94aadea8b3,N,Y,N,English,English,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
2fc163cc8ebd2f9a6fbd749aab62a54,58db1c4d0f128f1caef5905b6880834b,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Training
2fc1778a546d6e667814c5de9f932173,4a13fb00a9c0d7af07f788615a7ae431,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
2fe8c8319becfc4fd51c9d8e6791542e,ed8a03e19958df2ea7a9be4f7e03afe8,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
303552fff5b0edfd9987bf502d69ca66,3274f14ed220c95b3375a5e575b17cc7,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
3061671f1fa902f2ce7a9209c6bfe,0f9216f754812ebb8d996056d786a3ba,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
307d11984602f6c9977a1e9ca42344,26f21aae76973ea0821d3d7f9de45ff8,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
30b99925cfdaffa476a9876c634daf8,8163c0aaf5cb43abd67a8abe03ab82cb,N,N,N,Non-English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
30f77466117d9b85a4bac94ba60b010,40c1165d776d6764996f52a4cc484516,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
3127f5205753718978ca5bde27455a8b,4022da5c7725d88d377eee68088ea81c,N,Y,Overlaid,None,Spanish,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
3142b2c435ccd77d58471f84938e475,0e1aede2906533289aec3a9d77a24c93,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
314917335f348e20625ebacdd959fb,ea94b52c101219314d8aea35975c1baf,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
314cf0ff75be11bfc433347345e38,a7af585c1049c214f6d53bf36a7120e2,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.67,N/A,Training
314d90fd16b689ba276aeed148f830b4,357352d0ad133462e3be424cca83e358,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
316449e09ec76f1b8b695918cf06853,1e9eded4917e8da5f1217ffc1c04bc4b,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
31b317269da8e795e9da118c3f82767,b2b9979101398ec993164943cc2596f6,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
31b47f5e6c51a1fc3bd3ffecaef71,480b217f3f306062f9faa5192ec0bc55,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
31c47e2db2b1612cfb3162e5d6a2841,0eb6a329789d7d7ccb7914d6692f590e,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
31d8ffafaefe6f898efab66d0f8f14,77101517e938e18461af8f56bd823256,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
31dbcb33d73ab99c189452eb9a58c020,45416baec2f44c29dcaf784eff4e59e5,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
31e28c37128b55d5675594261835a0e0,d0a18b61fc3f6ed21438b53680f51502,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Test
323932cbd11f691bce111ef2d1ed466,f43be3963808b6ff7a7ed4882aae239b,N,N,N,Danish_&_English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
324a2fb218f7e8f27fb171030d868d9,862aefdb24eea748588dca5632ccc04d,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.33,N/A,Test
32569ee64453d2a938e7aca52cf4420,1963bd9a33b8674751caa2de76a0523f,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
3256be6048d54256476595bdd982f15,6394132157a8fe296ae0099250e239d8,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
32e2ddf198cf57cdbd7849555d1713,1c1335fc184e035a470a587e9c4114b1,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
333c7938057845b55cc77ebb7cf53,3c8a8e2a7b5d93a8ffd99d17111e979a,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
3379ea2ddc74f62650d01d4463e84d9b,350d1b756854f75275067740ba3bbe1a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
338cf16d964ba91d40c860dc3f5c96,d9f56ac551651815ac751fd86747ef1e,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
33c4b27a71f6371926a4c2cd293e5cb,210c3651bf19ea2623ef68980564d129,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.33,N/A,Training
33ea723ae9d31b4ae5345fb4bb1f6a94,9f4c8683da31d0d01a6bbb97d286cf18,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
345e1022f342a3faaf9c0756f518626,0bec3fcd8096553088f985af39cb75ec,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Partial,3,N/A,Training
346e83b6c9864bd2a2457d32b59cc65,b0e0b174d1245e94e02f96e56d760c0c,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2,N/A,Training
3475c323c9eb35af9d70b2714435f26,42c5472d79a20724af84e4f9dd8ba85a,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
348b50b85ea1b7fd1a91da8d5fdc70a0,401c18817ee1d10c21f8a6592fa9aa8a,N,Y,Overlaid,None,Japanese,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
34bc727113bdae9568e3a9172832e59,8f6e3f3ce6a745933200c32191e5a01b,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
34d0121fc4382155b739fce2ce415d5,e9cf6526959c7e9617774abd3015af4d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
351746c9f1cdffd5475c32daacd265,cc7f3ce694f1dae6c036269dab37ddb9,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
35247b77092ff1df67a9643f88fb54,11b8feb8571d16a624eaeb1a835abe74,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2,N/A,Training
352e7d6ad29d1185bfe4490fc1d1e19,d74a10019147ce36f6f817400036062a,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
35314627458722214d557f2d920ff3b,c0b5546de8dc445f513c5fa10965251c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
3570c4c9de3e9d675acea4962f14680,c62cdbbf344b9a961161dd5051e6281d,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
35744a7edefabfb549e7311596d19aa6,ad8535dca8ff5dfe936c83f51a9b03f3,Y,Y,N,Portuguese,Portuguese?,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
359a64b8f3fc49411663780e384a675,d4b4b8b4fee63dbfcb8ae045d048bb58,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
35e1948d10caf225b05937df543cac6,8afbd58700406da1af66cb034b465f8d,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,2.67,N/A,Test
35fe931aeff3ff9918148b5727ed44bc,b01df6c75d2ee2b05c5ad58e8dd94dc4,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
35ffea025115b49dd2d118dba6fcb4,d3fc218d7cda86981cd81d48bdd19dd6,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
36314164c96758b6c6fa960a394f7c2,5ded072b305407ee07818f8b0405504a,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
3637f191584e66a6026b448283a7a1d,4b336f031bcbbcbe8fd169331f555166,N,N,Overlaid,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Test
365b6aa4060faf9ea56c34fe1548dd,082494d685cd1a50bccdab685df950c0,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Test
366bd714faa048425fe79d4ff5ec833e,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Training
36902d7a49181ec02f63caf1125570c8,6d3373627d6c509266143921cd81a216,N,N,N,Non-English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
36a2ac631b977b7d8af94dbd04be145,36456753e486f61d92d6d8a47534ee40,N,Y,Score_Only,None,English,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
36ba2bc11a33c98713c64c201634e2c8,76335d68bd3c9d3a1a95319e08b62630,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
36d5cd7ca03d87b6edc19a748f731e1d,f71495fbecc344fd06af6795a2d11a60,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
36ea167c0f6b92741643b6351cb9c2,903db7265d904d548a6f6afb03151574,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
36edc9763dff9226b12e967c55b8da,38f01867c9b79636a540c8745bc76a27,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
372d17e5c22b65fc1c5f862e81834d4a,c3f7b1b83fa524738e1096ee831eae44,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,1.67,N/A,Test
3779151958dd1fbc42c3d8b6b1f9ce,2c774fb3bf715c176aacd881537dddf9,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
37ac54402bd3898a7b82cefb94807e97,9285d81f2722146fe2950960660656d6,N,N,Interspersed,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
37da9df0a825165619b94584e10454,fe6e83080c395e28c02c5ae42f808926,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
37df4cf6401eaf8be21ef797879f84dc,88e907426c6ddbcd76751e77e696ca09,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,1.33,N/A,Training
37e72e346bcc447b81663866fa78,c73b3e1cf9eec9a19ec2f30081df9a45,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
384eee5dba5456ecf6f25967b067a0,6ce9c95170eb8d6bd53dff42420484d6,Y,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Test
3861196db79c5a3dc3b667dbc8d2b2c,03f3dbf060df294eba5b0fb722afaafa,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
389f697aadf452b070826b671a39319b,2be2437dcae762a4252483f359add20b,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
38a217b0b922cfd5d9ed1d7fb76b2b61,8121aff5d10d8ecb5fd90daef74ab3f1,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.33,N/A,Test
38babe14cffb40ecbe747ef492554962,7d94879c83599ecbe7ce47c7cfeedbc3,N,N,N,Spanish,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.67,N/A,Training
38bdefbd60a27b2eb8d0bd351c6cb,07f5496cc3d83c871df8a0e11dbb0f07,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
3937553b39ed8d42b96b350ac8c84e,7b09e549062493c8efd0b0c5d729dc84,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
393bdd12b3ce6b5e9ba7855ee89273f7,085d9687884b2b1a4bd1f2c0e48925b4,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.67,N/A,Test
39429e3e4c1b9a807837b15a319674e5,bf444e9d3e7e55a09ed7510b43a2513b,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Partial,1.5,N/A,Training
39552cdf87aa64a42e4196bfc07c3599,404a5fa591189ae0b8d34605ef0fd204,N,N,N,Non-English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
39b596fad0b126d881fae775946deaa,4e28f5e4b589dd1d7fb043d339948f52,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
3aaf5b15134854f3a76d48197c9263cb,ed05672c93eaa9cd89fd61c4c4ca8b40,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
3ad660aa827cd678d7966be09f7fd3cb,e0ec7faef60fb5f7188332d21bc55b63,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
3ae6732535d9e7b26b9da5eafae43c4,07f5496cc3d83c871df8a0e11dbb0f07,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
3ae7371c96aa7943832a56d0c1eb5824,d131bda1c3f2f05619bb6730bcb9436c,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,3,N/A,Test
3b4cda1d44bcdf6270368e723e50bd25,ea0207a6987a7af946de78cd1e20cffc,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
3b5b2223be306091e51aa1e86d786dc,37d90d508eb9a96f3bf5c9c751d043e1,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
3b6c673226136d9e2f1ee4881f824,a274e76be7f81613b2c5eaf8126a8490,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,1.33,N/A,Test
